object_id,category,mesh_obj,point_cloud,input_image
closet_003,closet,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/closet/closet_003/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/closet/closet_003/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/closet/closet_003/image.png
closet_009,closet,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/closet/closet_009/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/closet/closet_009/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/closet/closet_009/image.png
closet_011,closet,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/closet/closet_011/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/closet/closet_011/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/closet/closet_011/image.png
coin_009,coin,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/coin/coin_009/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/coin/coin_009/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/coin/coin_009/image.png
coin_013,coin,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/coin/coin_013/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/coin/coin_013/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/coin/coin_013/image.png
coin_025,coin,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/coin/coin_025/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/coin/coin_025/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/coin/coin_025/image.png
coin_029,coin,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/coin/coin_029/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/coin/coin_029/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/coin/coin_029/image.png
cookie_006,cookie,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cookie/cookie_006/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cookie/cookie_006/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cookie/cookie_006/image.png
cookie_009,cookie,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cookie/cookie_009/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cookie/cookie_009/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cookie/cookie_009/image.png
cookie_019,cookie,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cookie/cookie_019/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cookie/cookie_019/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cookie/cookie_019/image.png
cookie_025,cookie,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cookie/cookie_025/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cookie/cookie_025/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cookie/cookie_025/image.png
cow_015,cow,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cow/cow_015/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cow/cow_015/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cow/cow_015/image.png
cow_016,cow,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cow/cow_016/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cow/cow_016/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cow/cow_016/image.png
cow_020,cow,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cow/cow_020/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cow/cow_020/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cow/cow_020/image.png
cow_021,cow,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cow/cow_021/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cow/cow_021/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cow/cow_021/image.png
crab_010,crab,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/crab/crab_010/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/crab/crab_010/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/crab/crab_010/image.png
crab_026,crab,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/crab/crab_026/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/crab/crab_026/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/crab/crab_026/image.png
crab_034,crab,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/crab/crab_034/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/crab/crab_034/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/crab/crab_034/image.png
crab_035,crab,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/crab/crab_035/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/crab/crab_035/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/crab/crab_035/image.png
cup_004,cup,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cup/cup_004/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cup/cup_004/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cup/cup_004/image.png
cup_006,cup,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cup/cup_006/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cup/cup_006/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cup/cup_006/image.png
cup_008,cup,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cup/cup_008/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cup/cup_008/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cup/cup_008/image.png
cup_049,cup,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cup/cup_049/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cup/cup_049/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cup/cup_049/image.png
cupcake_005,cupcake,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cupcake/cupcake_005/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cupcake/cupcake_005/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cupcake/cupcake_005/image.png
cupcake_022,cupcake,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cupcake/cupcake_022/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cupcake/cupcake_022/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cupcake/cupcake_022/image.png
cupcake_023,cupcake,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cupcake/cupcake_023/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cupcake/cupcake_023/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cupcake/cupcake_023/image.png
cupcake_027,cupcake,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/cupcake/cupcake_027/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/cupcake/cupcake_027/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/cupcake/cupcake_027/image.png
deer_moose_008,deer_moose,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/deer_moose/deer_moose_008/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/deer_moose/deer_moose_008/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/deer_moose/deer_moose_008/image.png
deer_moose_048,deer_moose,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/deer_moose/deer_moose_048/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/deer_moose/deer_moose_048/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/deer_moose/deer_moose_048/image.png
deer_moose_049,deer_moose,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/deer_moose/deer_moose_049/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/deer_moose/deer_moose_049/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/deer_moose/deer_moose_049/image.png
deer_moose_054,deer_moose,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/deer_moose/deer_moose_054/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/deer_moose/deer_moose_054/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/deer_moose/deer_moose_054/image.png
dinosaur_001,dinosaur,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dinosaur/dinosaur_001/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dinosaur/dinosaur_001/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dinosaur/dinosaur_001/image.png
dinosaur_016,dinosaur,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dinosaur/dinosaur_016/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dinosaur/dinosaur_016/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dinosaur/dinosaur_016/image.png
dinosaur_034,dinosaur,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dinosaur/dinosaur_034/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dinosaur/dinosaur_034/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dinosaur/dinosaur_034/image.png
dinosaur_072,dinosaur,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dinosaur/dinosaur_072/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dinosaur/dinosaur_072/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dinosaur/dinosaur_072/image.png
dog_036,dog,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dog/dog_036/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dog/dog_036/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dog/dog_036/image.png
dog_072,dog,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dog/dog_072/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dog/dog_072/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dog/dog_072/image.png
dog_091,dog,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dog/dog_091/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dog/dog_091/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dog/dog_091/image.png
dog_102,dog,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dog/dog_102/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dog/dog_102/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dog/dog_102/image.png
dolphin_010,dolphin,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dolphin/dolphin_010/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dolphin/dolphin_010/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dolphin/dolphin_010/image.png
dolphin_011,dolphin,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dolphin/dolphin_011/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dolphin/dolphin_011/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dolphin/dolphin_011/image.png
dolphin_014,dolphin,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dolphin/dolphin_014/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dolphin/dolphin_014/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dolphin/dolphin_014/image.png
dolphin_021,dolphin,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dolphin/dolphin_021/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dolphin/dolphin_021/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dolphin/dolphin_021/image.png
donut_001,donut,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/donut/donut_001/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/donut/donut_001/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/donut/donut_001/image.png
donut_011,donut,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/donut/donut_011/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/donut/donut_011/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/donut/donut_011/image.png
donut_030,donut,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/donut/donut_030/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/donut/donut_030/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/donut/donut_030/image.png
donut_033,donut,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/donut/donut_033/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/donut/donut_033/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/donut/donut_033/image.png
dragon_006,dragon,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dragon/dragon_006/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dragon/dragon_006/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dragon/dragon_006/image.png
dragon_021,dragon,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dragon/dragon_021/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dragon/dragon_021/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dragon/dragon_021/image.png
dragon_034,dragon,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dragon/dragon_034/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dragon/dragon_034/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dragon/dragon_034/image.png
dragon_042,dragon,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/dragon/dragon_042/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/dragon/dragon_042/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/dragon/dragon_042/image.png
drum_004,drum,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/drum/drum_004/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/drum/drum_004/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/drum/drum_004/image.png
drum_006,drum,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/drum/drum_006/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/drum/drum_006/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/drum/drum_006/image.png
drum_016,drum,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/drum/drum_016/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/drum/drum_016/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/drum/drum_016/image.png
drum_020,drum,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/drum/drum_020/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/drum/drum_020/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/drum/drum_020/image.png
elephant_000,elephant,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/elephant/elephant_000/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/elephant/elephant_000/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/elephant/elephant_000/image.png
elephant_011,elephant,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/elephant/elephant_011/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/elephant/elephant_011/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/elephant/elephant_011/image.png
elephant_034,elephant,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/elephant/elephant_034/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/elephant/elephant_034/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/elephant/elephant_034/image.png
elephant_035,elephant,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/elephant/elephant_035/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/elephant/elephant_035/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/elephant/elephant_035/image.png
fan_000,fan,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fan/fan_000/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fan/fan_000/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fan/fan_000/image.png
fan_004,fan,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fan/fan_004/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fan/fan_004/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fan/fan_004/image.png
fan_011,fan,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fan/fan_011/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fan/fan_011/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fan/fan_011/image.png
fan_016,fan,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fan/fan_016/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fan/fan_016/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fan/fan_016/image.png
fish_003,fish,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fish/fish_003/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fish/fish_003/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fish/fish_003/image.png
fish_015,fish,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fish/fish_015/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fish/fish_015/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fish/fish_015/image.png
fish_023,fish,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fish/fish_023/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fish/fish_023/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fish/fish_023/image.png
fish_036,fish,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fish/fish_036/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fish/fish_036/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fish/fish_036/image.png
flower_004,flower,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/flower/flower_004/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/flower/flower_004/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/flower/flower_004/image.png
flower_032,flower,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/flower/flower_032/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/flower/flower_032/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/flower/flower_032/image.png
flower_047,flower,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/flower/flower_047/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/flower/flower_047/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/flower/flower_047/image.png
flower_053,flower,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/flower/flower_053/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/flower/flower_053/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/flower/flower_053/image.png
fox_009,fox,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fox/fox_009/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fox/fox_009/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fox/fox_009/image.png
fox_035,fox,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fox/fox_035/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fox/fox_035/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fox/fox_035/image.png
fox_049,fox,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fox/fox_049/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fox/fox_049/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fox/fox_049/image.png
fox_050,fox,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fox/fox_050/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fox/fox_050/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fox/fox_050/image.png
fridge_004,fridge,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fridge/fridge_004/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fridge/fridge_004/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fridge/fridge_004/image.png
fridge_005,fridge,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fridge/fridge_005/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fridge/fridge_005/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fridge/fridge_005/image.png
fridge_015,fridge,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fridge/fridge_015/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fridge/fridge_015/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fridge/fridge_015/image.png
fridge_021,fridge,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fridge/fridge_021/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fridge/fridge_021/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fridge/fridge_021/image.png
fries_003,fries,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fries/fries_003/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fries/fries_003/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fries/fries_003/image.png
fries_004,fries,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fries/fries_004/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fries/fries_004/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fries/fries_004/image.png
