object_id,category,mesh_obj,point_cloud,input_image
glass_061,glass,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/glass/glass_061/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/glass/glass_061/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/glass/glass_061/image.png
grapes_003,grapes,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/grapes/grapes_003/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/grapes/grapes_003/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/grapes/grapes_003/image.png
guitar_003,guitar,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/guitar/guitar_003/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/guitar/guitar_003/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/guitar/guitar_003/image.png
guitar_029,guitar,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/guitar/guitar_029/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/guitar/guitar_029/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/guitar/guitar_029/image.png
hamburger_012,hamburger,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/hamburger/hamburger_012/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/hamburger/hamburger_012/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/hamburger/hamburger_012/image.png
hammer_056,hammer,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/hammer/hammer_056/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/hammer/hammer_056/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/hammer/hammer_056/image.png
hammer_078,hammer,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/hammer/hammer_078/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/hammer/hammer_078/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/hammer/hammer_078/image.png
hat_000,hat,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/hat/hat_000/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/hat/hat_000/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/hat/hat_000/image.png
hat_003,hat,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/hat/hat_003/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/hat/hat_003/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/hat/hat_003/image.png
helicopter_014,helicopter,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/helicopter/helicopter_014/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/helicopter/helicopter_014/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/helicopter/helicopter_014/image.png
helicopter_017,helicopter,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/helicopter/helicopter_017/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/helicopter/helicopter_017/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/helicopter/helicopter_017/image.png
helmet_000,helmet,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/helmet/helmet_000/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/helmet/helmet_000/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/helmet/helmet_000/image.png
helmet_012,helmet,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/helmet/helmet_012/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/helmet/helmet_012/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/helmet/helmet_012/image.png
horse_005,horse,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/horse/horse_005/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/horse/horse_005/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/horse/horse_005/image.png
horse_033,horse,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/horse/horse_033/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/horse/horse_033/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/horse/horse_033/image.png
ice_cream_024,ice_cream,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/ice_cream/ice_cream_024/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/ice_cream/ice_cream_024/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/ice_cream/ice_cream_024/image.png
ice_cream_034,ice_cream,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/ice_cream/ice_cream_034/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/ice_cream/ice_cream_034/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/ice_cream/ice_cream_034/image.png
key_012,key,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/key/key_012/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/key/key_012/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/key/key_012/image.png
key_015,key,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/key/key_015/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/key/key_015/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/key/key_015/image.png
keyboard_009,keyboard,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/keyboard/keyboard_009/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/keyboard/keyboard_009/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/keyboard/keyboard_009/image.png
keyboard_017,keyboard,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/keyboard/keyboard_017/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/keyboard/keyboard_017/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/keyboard/keyboard_017/image.png
knife_026,knife,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/knife/knife_026/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/knife/knife_026/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/knife/knife_026/image.png
knife_034,knife,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/knife/knife_034/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/knife/knife_034/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/knife/knife_034/image.png
ladder_010,ladder,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/ladder/ladder_010/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/ladder/ladder_010/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/ladder/ladder_010/image.png
ladder_038,ladder,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/ladder/ladder_038/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/ladder/ladder_038/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/ladder/ladder_038/image.png
laptop_002,laptop,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/laptop/laptop_002/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/laptop/laptop_002/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/laptop/laptop_002/image.png
laptop_017,laptop,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/laptop/laptop_017/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/laptop/laptop_017/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/laptop/laptop_017/image.png
light_bulb_005,light_bulb,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/light_bulb/light_bulb_005/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/light_bulb/light_bulb_005/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/light_bulb/light_bulb_005/image.png
lion_004,lion,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/lion/lion_004/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/lion/lion_004/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/lion/lion_004/image.png
lizard_001,lizard,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/lizard/lizard_001/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/lizard/lizard_001/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/lizard/lizard_001/image.png
lizard_007,lizard,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/lizard/lizard_007/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/lizard/lizard_007/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/lizard/lizard_007/image.png
marker_010,marker,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/marker/marker_010/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/marker/marker_010/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/marker/marker_010/image.png
marker_015,marker,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/marker/marker_015/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/marker/marker_015/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/marker/marker_015/image.png
microwave_009,microwave,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/microwave/microwave_009/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/microwave/microwave_009/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/microwave/microwave_009/image.png
microwave_015,microwave,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/microwave/microwave_015/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/microwave/microwave_015/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/microwave/microwave_015/image.png
monitor_011,monitor,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/monitor/monitor_011/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/monitor/monitor_011/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/monitor/monitor_011/image.png
monitor_038,monitor,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/monitor/monitor_038/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/monitor/monitor_038/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/monitor/monitor_038/image.png
monkey_004,monkey,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/monkey/monkey_004/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/monkey/monkey_004/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/monkey/monkey_004/image.png
monkey_010,monkey,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/monkey/monkey_010/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/monkey/monkey_010/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/monkey/monkey_010/image.png
motorcycle_001,motorcycle,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/motorcycle/motorcycle_001/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/motorcycle/motorcycle_001/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/motorcycle/motorcycle_001/image.png
motorcycle_015,motorcycle,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/motorcycle/motorcycle_015/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/motorcycle/motorcycle_015/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/motorcycle/motorcycle_015/image.png
mouse_002,mouse,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/mouse/mouse_002/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/mouse/mouse_002/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/mouse/mouse_002/image.png
mouse_013,mouse,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/mouse/mouse_013/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/mouse/mouse_013/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/mouse/mouse_013/image.png
mug_038,mug,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/mug/mug_038/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/mug/mug_038/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/mug/mug_038/image.png
mug_088,mug,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/mug/mug_088/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/mug/mug_088/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/mug/mug_088/image.png
mushroom_011,mushroom,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/mushroom/mushroom_011/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/mushroom/mushroom_011/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/mushroom/mushroom_011/image.png
mushroom_018,mushroom,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/mushroom/mushroom_018/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/mushroom/mushroom_018/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/mushroom/mushroom_018/image.png
octopus_002,octopus,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/octopus/octopus_002/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/octopus/octopus_002/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/octopus/octopus_002/image.png
octopus_029,octopus,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/octopus/octopus_029/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/octopus/octopus_029/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/octopus/octopus_029/image.png
orange_001,orange,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/orange/orange_001/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/orange/orange_001/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/orange/orange_001/image.png
orange_014,orange,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/orange/orange_014/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/orange/orange_014/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/orange/orange_014/image.png
panda_005,panda,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/panda/panda_005/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/panda/panda_005/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/panda/panda_005/image.png
panda_022,panda,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/panda/panda_022/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/panda/panda_022/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/panda/panda_022/image.png
pc_mouse_001,pc_mouse,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/pc_mouse/pc_mouse_001/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/pc_mouse/pc_mouse_001/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/pc_mouse/pc_mouse_001/image.png
pear_003,pear,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/pear/pear_003/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/pear/pear_003/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/pear/pear_003/image.png
pear_014,pear,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/pear/pear_014/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/pear/pear_014/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/pear/pear_014/image.png
pen_014,pen,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/pen/pen_014/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/pen/pen_014/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/pen/pen_014/image.png
pen_033,pen,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/pen/pen_033/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/pen/pen_033/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/pen/pen_033/image.png
pencil_011,pencil,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/pencil/pencil_011/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/pencil/pencil_011/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/pencil/pencil_011/image.png
pencil_046,pencil,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/pencil/pencil_046/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/pencil/pencil_046/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/pencil/pencil_046/image.png
penguin_010,penguin,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/penguin/penguin_010/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/penguin/penguin_010/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/penguin/penguin_010/image.png
penguin_049,penguin,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/penguin/penguin_049/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/penguin/penguin_049/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/penguin/penguin_049/image.png
phone_021,phone,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/phone/phone_021/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/phone/phone_021/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/phone/phone_021/image.png
phone_022,phone,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/phone/phone_022/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/phone/phone_022/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/phone/phone_022/image.png
piano_001,piano,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/piano/piano_001/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/piano/piano_001/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/piano/piano_001/image.png
piano_017,piano,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/piano/piano_017/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/piano/piano_017/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/piano/piano_017/image.png
pig_011,pig,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/pig/pig_011/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/pig/pig_011/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/pig/pig_011/image.png
pig_015,pig,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/pig/pig_015/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/pig/pig_015/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/pig/pig_015/image.png
pizza_015,pizza,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/pizza/pizza_015/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/pizza/pizza_015/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/pizza/pizza_015/image.png
pizza_017,pizza,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/pizza/pizza_017/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/pizza/pizza_017/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/pizza/pizza_017/image.png
plate_020,plate,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/plate/plate_020/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/plate/plate_020/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/plate/plate_020/image.png
plate_036,plate,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/plate/plate_036/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/plate/plate_036/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/plate/plate_036/image.png
radio_004,radio,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/radio/radio_004/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/radio/radio_004/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/radio/radio_004/image.png
radio_035,radio,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/radio/radio_035/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/radio/radio_035/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/radio/radio_035/image.png
robot_000,robot,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/robot/robot_000/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/robot/robot_000/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/robot/robot_000/image.png
robot_016,robot,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/robot/robot_016/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/robot/robot_016/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/robot/robot_016/image.png
sandwich_013,sandwich,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/sandwich/sandwich_013/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/sandwich/sandwich_013/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/sandwich/sandwich_013/image.png
saw_011,saw,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/saw/saw_011/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/saw/saw_011/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/saw/saw_011/image.png
saw_016,saw,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/saw/saw_016/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/saw/saw_016/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/saw/saw_016/image.png
screwdriver_025,screwdriver,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/screwdriver/screwdriver_025/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/screwdriver/screwdriver_025/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/screwdriver/screwdriver_025/image.png
screwdriver_042,screwdriver,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/screwdriver/screwdriver_042/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/screwdriver/screwdriver_042/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/screwdriver/screwdriver_042/image.png
shark_008,shark,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/shark/shark_008/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/shark/shark_008/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/shark/shark_008/image.png
