object_id,category,mesh_obj,point_cloud,input_image,aesthetic
e58d25c1d8cd40c08f8927fabf103b65,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-151/e58d25c1d8cd40c08f8927fabf103b65.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/e58d25c1d8cd40c08f8927fabf103b65/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/e58d25c1d8cd40c08f8927fabf103b65/image.png,6.9977
9c749f68f06340ba8519a7d97e3d2624,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-144/9c749f68f06340ba8519a7d97e3d2624.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/9c749f68f06340ba8519a7d97e3d2624/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/9c749f68f06340ba8519a7d97e3d2624/image.png,6.8449
5fb8414bf60f4535aa51f2688fb864e0,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-003/5fb8414bf60f4535aa51f2688fb864e0.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/5fb8414bf60f4535aa51f2688fb864e0/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/5fb8414bf60f4535aa51f2688fb864e0/image.png,7.2515
80159a1881b24b3ea55edbb96547ccff,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-023/80159a1881b24b3ea55edbb96547ccff.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/80159a1881b24b3ea55edbb96547ccff/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/80159a1881b24b3ea55edbb96547ccff/image.png,6.9979
bdcac058fed343aca4db7fa283fadb7b,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-141/bdcac058fed343aca4db7fa283fadb7b.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/bdcac058fed343aca4db7fa283fadb7b/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/bdcac058fed343aca4db7fa283fadb7b/image.png,7.0173
f5ba15720b6a4b9d8d5cfd4ecec452bd,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-128/f5ba15720b6a4b9d8d5cfd4ecec452bd.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/f5ba15720b6a4b9d8d5cfd4ecec452bd/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/f5ba15720b6a4b9d8d5cfd4ecec452bd/image.png,6.9089
49b823bdbcd3468c8a7e3b5d1dbb8b51,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-046/49b823bdbcd3468c8a7e3b5d1dbb8b51.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/49b823bdbcd3468c8a7e3b5d1dbb8b51/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/49b823bdbcd3468c8a7e3b5d1dbb8b51/image.png,6.7860
4906191118f742c581fcc782a1e8005c,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-065/4906191118f742c581fcc782a1e8005c.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/4906191118f742c581fcc782a1e8005c/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/4906191118f742c581fcc782a1e8005c/image.png,7.0070
11d08c83d14d4c0c88495369560c9ff4,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-033/11d08c83d14d4c0c88495369560c9ff4.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/11d08c83d14d4c0c88495369560c9ff4/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/11d08c83d14d4c0c88495369560c9ff4/image.png,6.7565
9687f0dab87548da9d8f1a41d94494be,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-092/9687f0dab87548da9d8f1a41d94494be.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/9687f0dab87548da9d8f1a41d94494be/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/9687f0dab87548da9d8f1a41d94494be/image.png,6.7628
eb9a45df1522410ab0b8f8e2249ec8c6,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-034/eb9a45df1522410ab0b8f8e2249ec8c6.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/eb9a45df1522410ab0b8f8e2249ec8c6/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/eb9a45df1522410ab0b8f8e2249ec8c6/image.png,7.1843
60ec196463ee4cb394a13bff1b400ccb,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-143/60ec196463ee4cb394a13bff1b400ccb.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/60ec196463ee4cb394a13bff1b400ccb/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/60ec196463ee4cb394a13bff1b400ccb/image.png,7.2664
6ce7dc3b520043fba45a0cb20fa89b65,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-006/6ce7dc3b520043fba45a0cb20fa89b65.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/6ce7dc3b520043fba45a0cb20fa89b65/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/6ce7dc3b520043fba45a0cb20fa89b65/image.png,7.1115
b8b626706b2c43a3ad51b447a31ab222,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-068/b8b626706b2c43a3ad51b447a31ab222.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/b8b626706b2c43a3ad51b447a31ab222/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/b8b626706b2c43a3ad51b447a31ab222/image.png,6.9304
ab8a9d46e7d84a70957f5884c5503367,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-007/ab8a9d46e7d84a70957f5884c5503367.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/ab8a9d46e7d84a70957f5884c5503367/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/ab8a9d46e7d84a70957f5884c5503367/image.png,7.2405
04467a6a534d4a5fbd0de6c611737986,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-012/04467a6a534d4a5fbd0de6c611737986.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/04467a6a534d4a5fbd0de6c611737986/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/04467a6a534d4a5fbd0de6c611737986/image.png,6.7596
c3ca34b882f149499ca99f36b2c60957,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-024/c3ca34b882f149499ca99f36b2c60957.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/c3ca34b882f149499ca99f36b2c60957/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/c3ca34b882f149499ca99f36b2c60957/image.png,7.0233
a9a5d33b5ddc408aae86f5c5843d33ed,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-126/a9a5d33b5ddc408aae86f5c5843d33ed.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/a9a5d33b5ddc408aae86f5c5843d33ed/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/a9a5d33b5ddc408aae86f5c5843d33ed/image.png,6.9284
3831b4749a8248d98150b093c3e4dc55,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-087/3831b4749a8248d98150b093c3e4dc55.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/3831b4749a8248d98150b093c3e4dc55/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/3831b4749a8248d98150b093c3e4dc55/image.png,6.8278
ed694f4c09954aaa8776ebe1e1cd9b73,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-020/ed694f4c09954aaa8776ebe1e1cd9b73.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/ed694f4c09954aaa8776ebe1e1cd9b73/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/ed694f4c09954aaa8776ebe1e1cd9b73/image.png,7.3464
f103bf0db3de4d9dbeeb0c534d361398,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-065/f103bf0db3de4d9dbeeb0c534d361398.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/f103bf0db3de4d9dbeeb0c534d361398/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/f103bf0db3de4d9dbeeb0c534d361398/image.png,7.6933
0e9dcb1223c444a79ffb2e55098e4733,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-144/0e9dcb1223c444a79ffb2e55098e4733.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/0e9dcb1223c444a79ffb2e55098e4733/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/0e9dcb1223c444a79ffb2e55098e4733/image.png,6.9620
24c8121fd1814f2f8d5a63a2043c714b,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-021/24c8121fd1814f2f8d5a63a2043c714b.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/24c8121fd1814f2f8d5a63a2043c714b/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/24c8121fd1814f2f8d5a63a2043c714b/image.png,6.9517
3033af7ead1743a7847ea3c32f0241d3,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-054/3033af7ead1743a7847ea3c32f0241d3.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/3033af7ead1743a7847ea3c32f0241d3/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/3033af7ead1743a7847ea3c32f0241d3/image.png,7.3467
e5ec0f510a384d4f896529c297620ca7,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-069/e5ec0f510a384d4f896529c297620ca7.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/e5ec0f510a384d4f896529c297620ca7/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/e5ec0f510a384d4f896529c297620ca7/image.png,6.9629
1b0e13ac59d7428b80116e9453109609,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-118/1b0e13ac59d7428b80116e9453109609.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/1b0e13ac59d7428b80116e9453109609/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/1b0e13ac59d7428b80116e9453109609/image.png,6.8560
4b631faee0e047858f30955f2f3082ed,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-034/4b631faee0e047858f30955f2f3082ed.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/4b631faee0e047858f30955f2f3082ed/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/4b631faee0e047858f30955f2f3082ed/image.png,6.8638
d572eba010844a62b0024aced2bb7c1d,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-151/d572eba010844a62b0024aced2bb7c1d.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/d572eba010844a62b0024aced2bb7c1d/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/d572eba010844a62b0024aced2bb7c1d/image.png,7.2105
bfd1704ee2cc4bb0af12b77bc92b262a,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-008/bfd1704ee2cc4bb0af12b77bc92b262a.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/bfd1704ee2cc4bb0af12b77bc92b262a/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/bfd1704ee2cc4bb0af12b77bc92b262a/image.png,6.9484
1a3d7e8838e548a7b04f3f6edf87ea0a,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-055/1a3d7e8838e548a7b04f3f6edf87ea0a.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/1a3d7e8838e548a7b04f3f6edf87ea0a/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/1a3d7e8838e548a7b04f3f6edf87ea0a/image.png,6.7484
14d7e44e4c964362af4707f9ec7665f9,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-018/14d7e44e4c964362af4707f9ec7665f9.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/14d7e44e4c964362af4707f9ec7665f9/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/14d7e44e4c964362af4707f9ec7665f9/image.png,7.1811
c27e52da14ec494683152355bb99e50f,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-112/c27e52da14ec494683152355bb99e50f.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/c27e52da14ec494683152355bb99e50f/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/c27e52da14ec494683152355bb99e50f/image.png,6.7426
c2d551de94044cd5af008c74044d2ff7,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-005/c2d551de94044cd5af008c74044d2ff7.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/c2d551de94044cd5af008c74044d2ff7/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/c2d551de94044cd5af008c74044d2ff7/image.png,7.0210
22071b002d96499396a447b9235cec79,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-146/22071b002d96499396a447b9235cec79.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/22071b002d96499396a447b9235cec79/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/22071b002d96499396a447b9235cec79/image.png,6.8562
1b2d000d8a96460ba07ecbdf36d45b57,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-061/1b2d000d8a96460ba07ecbdf36d45b57.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/1b2d000d8a96460ba07ecbdf36d45b57/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/1b2d000d8a96460ba07ecbdf36d45b57/image.png,7.0734
21ac51ebc4874fd08cc74ff75aed328d,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-020/21ac51ebc4874fd08cc74ff75aed328d.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/21ac51ebc4874fd08cc74ff75aed328d/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/21ac51ebc4874fd08cc74ff75aed328d/image.png,7.3853
d8bd3ad59b3e4e63a2c93737785e218c,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-029/d8bd3ad59b3e4e63a2c93737785e218c.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/d8bd3ad59b3e4e63a2c93737785e218c/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/d8bd3ad59b3e4e63a2c93737785e218c/image.png,7.2036
0cbb98225b814aadafdffba55bd6c9fd,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-023/0cbb98225b814aadafdffba55bd6c9fd.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/0cbb98225b814aadafdffba55bd6c9fd/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/0cbb98225b814aadafdffba55bd6c9fd/image.png,6.8834
f5a9137aa1ab4873b5a7fc1367a4d017,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-063/f5a9137aa1ab4873b5a7fc1367a4d017.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/f5a9137aa1ab4873b5a7fc1367a4d017/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/f5a9137aa1ab4873b5a7fc1367a4d017/image.png,6.8365
ccc36e04eb9a49d58cc7683950fc8e0d,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-140/ccc36e04eb9a49d58cc7683950fc8e0d.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/ccc36e04eb9a49d58cc7683950fc8e0d/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/ccc36e04eb9a49d58cc7683950fc8e0d/image.png,6.9497
91f4933bc5644b4fb371f7e8bd0e76ac,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-099/91f4933bc5644b4fb371f7e8bd0e76ac.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/91f4933bc5644b4fb371f7e8bd0e76ac/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/91f4933bc5644b4fb371f7e8bd0e76ac/image.png,7.0988
99b4e60ad69a4bc0ab21be33990ab863,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-146/99b4e60ad69a4bc0ab21be33990ab863.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/99b4e60ad69a4bc0ab21be33990ab863/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/99b4e60ad69a4bc0ab21be33990ab863/image.png,6.7864
2b8b79aa8c224ce7a453175a1c803701,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-093/2b8b79aa8c224ce7a453175a1c803701.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/2b8b79aa8c224ce7a453175a1c803701/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/2b8b79aa8c224ce7a453175a1c803701/image.png,7.4576
ebd26328e2ee4522a1944aedf9bf283f,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-113/ebd26328e2ee4522a1944aedf9bf283f.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/ebd26328e2ee4522a1944aedf9bf283f/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/ebd26328e2ee4522a1944aedf9bf283f/image.png,7.9030
36ca0dbc76004790a7d98ae106d52243,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-039/36ca0dbc76004790a7d98ae106d52243.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/36ca0dbc76004790a7d98ae106d52243/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/36ca0dbc76004790a7d98ae106d52243/image.png,7.0661
4129518d0a5d41e7bdab5b42ffd8faec,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-035/4129518d0a5d41e7bdab5b42ffd8faec.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/4129518d0a5d41e7bdab5b42ffd8faec/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/4129518d0a5d41e7bdab5b42ffd8faec/image.png,7.4863
e30f3aec33674e7da2056c7e622b4a97,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-049/e30f3aec33674e7da2056c7e622b4a97.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/e30f3aec33674e7da2056c7e622b4a97/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/e30f3aec33674e7da2056c7e622b4a97/image.png,6.9210
52ab0e78d8004aee9eecfc5afb82cbd2,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-065/52ab0e78d8004aee9eecfc5afb82cbd2.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/52ab0e78d8004aee9eecfc5afb82cbd2/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/52ab0e78d8004aee9eecfc5afb82cbd2/image.png,7.0257
049c234ae04f42adaed9b2fed13765d1,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-000/049c234ae04f42adaed9b2fed13765d1.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/049c234ae04f42adaed9b2fed13765d1/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/049c234ae04f42adaed9b2fed13765d1/image.png,7.4332
2cc33e7d83474009a565a4b0192f147e,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-043/2cc33e7d83474009a565a4b0192f147e.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/2cc33e7d83474009a565a4b0192f147e/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/2cc33e7d83474009a565a4b0192f147e/image.png,6.7399
d0b4f9e061664b2aafc42f3409315419,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-146/d0b4f9e061664b2aafc42f3409315419.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/d0b4f9e061664b2aafc42f3409315419/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/d0b4f9e061664b2aafc42f3409315419/image.png,7.4082
